Date,Open,High,Low,Close,Volume,OpenInt,Stock
2013/4/22,48.6,50.2,47.75,50.19,3939327,0,TSLA
2013/4/23,51,52.92,50.66,51.01,3737450,0,TSLA
2013/4/24,50.9,51.05,48.98,50.43,2629908,0,TSLA
2013/4/25,50.5,52.4,50.5,52,2795935,0,TSLA
2013/4/26,53.13,53.74,50.62,51.2,3622100,0,TSLA
2013/4/29,51.54,54.99,51.2,54.94,3639662,0,TSLA
2013/4/30,56,58.18,53.76,53.99,5522648,0,TSLA
2013/5/1,55.99,55.99,53,53.28,2742778,0,TSLA
2013/5/2,53.85,55.27,53.7,54.11,3050341,0,TSLA
2013/5/3,56.47,56.47,54.5,54.55,3379403,0,TSLA
2013/5/6,56.39,59.66,55.5,59.5,4481339,0,TSLA
2013/5/7,62,62.37,55.12,55.51,9991945,0,TSLA
2013/5/8,57.5,58.2,55.71,55.79,6562017,0,TSLA
2013/5/9,70.12,75.77,63.69,69.4,28582756,0,TSLA
2013/5/10,69.65,81,69.25,76.76,25084231,0,TSLA
2013/5/13,80.99,88,79.15,87.8,22392386,0,TSLA
2013/5/14,94.22,97.12,81.15,83.24,37149894,0,TSLA
2013/5/15,81.8,86.88,78.11,84.84,16763009,0,TSLA
2013/5/16,94.7,95,88.66,92.25,21599366,0,TSLA
2013/5/17,92.5,94.44,87.5,91.5,19002905,0,TSLA
2013/5/20,91.12,92.5,88.63,89.94,8337258,0,TSLA
2013/5/21,88.5,89.99,85.28,87.59,8999781,0,TSLA
2013/5/22,86.37,90.96,85.5,87.24,8568676,0,TSLA
2013/5/23,84.81,93.01,83.05,92.73,12038683,0,TSLA
2013/5/24,92.6,97.95,92,97.08,16117872,0,TSLA
2013/5/28,101.55,110.75,100.3,110.33,19661852,0,TSLA
2013/5/29,113.55,114.9,99,104.63,25079758,0,TSLA
2013/5/30,102.46,109.54,101.2,104.95,16135595,0,TSLA
2013/5/31,106.26,106.44,97.73,97.76,15167094,0,TSLA
2013/6/3,97.62,97.62,88.25,92.59,19141578,0,TSLA
2013/6/4,92.75,96.42,92.4,94.84,8837872,0,TSLA
2013/6/5,93.66,97.97,89.11,95.37,12213547,0,TSLA
2013/6/6,95.25,99.27,95.11,97.35,9512194,0,TSLA
2013/6/7,98,102.9,96.7,102.04,10713391,0,TSLA
2013/6/10,98.93,102.52,98.57,100.05,9231695,0,TSLA
2013/6/11,98.18,98.68,94.05,94.47,7394691,0,TSLA
2013/6/12,96.8,100.48,95.75,97.73,9188550,0,TSLA
2013/6/13,99,99.28,95.12,98.18,5962843,0,TSLA
2013/6/14,100,102.52,99.33,100.3,6565821,0,TSLA
2013/6/17,103.6,104.75,101.2,102.2,7066672,0,TSLA
2013/6/18,101.75,103.98,99.2,103.39,8797344,0,TSLA
2013/6/19,102.06,106.67,102.01,104.68,8586860,0,TSLA
2013/6/20,104.65,107.13,99.45,100.65,10108234,0,TSLA
2013/6/21,103.7,103.7,97.5,99.55,11713423,0,TSLA
2013/6/24,96.5,102.87,95.3,101.49,7122521,0,TSLA
2013/6/25,103.1,104.2,100.55,102.4,5849532,0,TSLA
2013/6/26,103.8,105.87,102.66,105.72,6607540,0,TSLA
2013/6/27,106.75,110.25,106.13,109.25,8748726,0,TSLA
2013/6/28,108.57,109.44,106.71,107.36,5748563,0,TSLA
2013/7/1,109.36,117.77,109.15,117.18,10895582,0,TSLA
2013/7/2,118.19,121.89,115.5,117.82,12066420,0,TSLA
2013/7/3,118,119.25,114.27,115.24,4806662,0,TSLA
2013/7/5,118.32,120.28,115.7,120.09,6823245,0,TSLA
2013/7/8,121.37,122.18,118.82,121.61,7817291,0,TSLA
2013/7/9,124.64,125.32,121.91,123.45,8570973,0,TSLA
2013/7/10,123.19,123.25,120.79,122.27,5706701,0,TSLA
2013/7/11,124.88,126.09,122.35,125.61,7484811,0,TSLA
2013/7/12,125.5,129.94,124.51,129.9,11345709,0,TSLA
2013/7/15,133.03,133.26,126.82,127.26,9922869,0,TSLA
2013/7/16,126.28,126.32,107.3,109.05,32354359,0,TSLA
2013/7/17,106.52,121.62,104.5,120.25,26021920,0,TSLA
2013/7/18,120.97,122.73,116.18,119.03,11403556,0,TSLA
2013/7/19,118.5,120.55,116.51,119.68,5890322,0,TSLA
2013/7/22,119.89,126.68,119.88,122.43,9797717,0,TSLA
2013/7/23,124,125.56,121.82,122.74,7736552,0,TSLA
2013/7/24,124.47,124.5,119.56,121.7,6869886,0,TSLA
2013/7/25,120.4,124.75,120.19,124.07,5284244,0,TSLA
2013/7/26,128.14,130.68,126.61,129.39,9636681,0,TSLA
2013/7/29,129.32,135.37,128.25,134.62,9684653,0,TSLA
2013/7/30,134.8,137.49,128.18,131.74,13128848,0,TSLA
2013/7/31,132.57,134.98,131.45,134.28,6350170,0,TSLA
2013/8/1,135,136.52,132.63,135.55,5315157,0,TSLA
2013/8/2,134.59,138.25,133.61,138,6251202,0,TSLA
2013/8/5,140.01,144.89,139.65,144.68,10189514,0,TSLA
2013/8/6,144.93,145.73,141.1,142.15,9256755,0,TSLA
2013/8/7,141.89,141.95,132.36,134.23,18098186,0,TSLA
2013/8/8,154.35,158.88,150.46,153.48,27241791,0,TSLA
2013/8/9,152.4,155.95,151.25,153,8934454,0,TSLA
2013/8/12,149.43,150.5,142.05,147.38,14903387,0,TSLA
2013/8/13,149.5,149.84,144.45,145.43,8743368,0,TSLA
2013/8/14,142.72,144.84,138.05,139.36,11690416,0,TSLA
2013/8/15,136.43,143.6,135,139.67,10185530,0,TSLA
2013/8/16,141.63,143.91,140.97,142,7101590,0,TSLA
2013/8/19,143.43,147.38,142.83,144.9,8028586,0,TSLA
2013/8/20,148.65,149.78,147,149.58,6408666,0,TSLA
2013/8/21,150,150.31,146.25,147.86,6258960,0,TSLA
2013/8/22,149.25,157.48,148.14,157.1,10585453,0,TSLA
2013/8/23,157,162.3,155,161.84,12925441,0,TSLA
2013/8/26,165.11,173,160.25,164.22,24149703,0,TSLA
2013/8/27,162.3,168.8,160.95,167.01,17549417,0,TSLA
2013/8/28,169.17,171.5,163.25,166.45,14734886,0,TSLA
2013/8/29,164.21,167.75,162.51,166.06,9442271,0,TSLA
2013/8/30,166.37,169.21,163.96,169,11017264,0,TSLA
2013/9/3,173.33,173.7,166.4,168.94,12049024,0,TSLA
2013/9/4,169.77,171.62,165.56,170.62,11470189,0,TSLA
2013/9/5,170.1,171.5,168.25,169.93,6691470,0,TSLA
2013/9/6,168.57,169.7,165.15,166.97,8616261,0,TSLA
2013/9/9,163.12,164.5,158.51,160.7,14340606,0,TSLA
2013/9/10,161.44,167.5,160.63,166.37,8961506,0,TSLA
2013/9/11,166.41,167.9,162.13,163.52,5829366,0,TSLA
2013/9/12,164,166.76,160.51,164.93,6141724,0,TSLA
2013/9/13,162.77,166.37,162.16,165.54,5408217,0,TSLA
2013/9/16,168,170.85,165.85,166.58,7587089,0,TSLA
2013/9/17,165.08,168.42,163.36,166.23,5499596,0,TSLA
2013/9/18,167.09,167.45,164.2,166.22,5420460,0,TSLA
2013/9/19,170.8,180.47,169.08,177.92,15585189,0,TSLA
2013/9/20,178.9,185.83,178.56,183.39,13394611,0,TSLA
2013/9/23,184.48,185.48,177.11,181.11,8185115,0,TSLA
2013/9/24,179.14,184.96,177.65,182.33,6276525,0,TSLA
2013/9/25,183.56,186.3,180.5,185.24,8245040,0,TSLA
2013/9/26,186.7,189.68,185.61,188.64,6616743,0,TSLA
2013/9/27,187.52,191.28,186.43,190.9,5920082,0,TSLA
2013/9/30,189,194.5,188,193.37,8929920,0,TSLA
2013/10/1,193.96,194.23,188.37,193,7759410,0,TSLA
2013/10/2,188.59,191.83,175.4,180.95,20747555,0,TSLA
2013/10/3,175.04,179.69,168,173.31,23795031,0,TSLA
2013/10/4,176.4,181.18,172.65,180.98,14393827,0,TSLA
2013/10/7,182.38,186.73,180.26,183.07,11475373,0,TSLA
2013/10/8,184.4,185.93,173.21,174.73,13745964,0,TSLA
2013/10/9,174.73,174.99,161.5,168.78,15312580,0,TSLA
2013/10/10,173.09,175.75,169.69,172.93,8856308,0,TSLA
2013/10/11,172.06,179.29,171.2,178.7,8305180,0,TSLA
2013/10/14,175,182.5,174.15,179.72,7765468,0,TSLA
2013/10/15,185.28,188.79,183.18,183.94,10964705,0,TSLA
2013/10/16,184.9,187.3,182.09,183.56,8199235,0,TSLA
2013/10/17,183.54,184.8,180.99,182.8,6696850,0,TSLA
2013/10/18,184.15,185.96,182.52,183.4,5919366,0,TSLA
2013/10/21,183.28,183.39,171,172.6,11524670,0,TSLA
2013/10/22,170.5,177.78,166.11,171.54,11391444,0,TSLA
2013/10/23,168.91,171.81,160.15,164.5,13324825,0,TSLA
2013/10/24,165,174.5,162.83,173.15,10791066,0,TSLA
2013/10/25,174.21,174.5,166.8,169.66,7591259,0,TSLA
2013/10/28,170.31,170.5,162.2,162.86,7841570,0,TSLA
2013/10/29,162.76,165.45,153,164.47,14111103,0,TSLA
2013/10/30,164.63,167.68,158.17,159.22,8400365,0,TSLA
2013/10/31,155.67,162.44,153.3,159.94,9340455,0,TSLA
2013/11/1,163,165.9,160.41,162.17,7178771,0,TSLA
2013/11/4,165,175.39,164.22,175.2,13088296,0,TSLA
2013/11/5,179.85,181.43,171.36,176.81,22281994,0,TSLA
2013/11/6,154.81,160.73,146.35,151.16,31056137,0,TSLA
2013/11/7,144.19,145.65,137.62,139.77,22247591,0,TSLA
2013/11/8,136.48,140.6,132.32,137.95,22468891,0,TSLA
2013/11/11,141,145.42,137.1,144.7,13986739,0,TSLA
2013/11/12,144.69,144.7,136.18,137.8,14950855,0,TSLA
2013/11/13,140.84,142.37,136.34,138.7,12645626,0,TSLA
2013/11/14,138.92,140.4,134.11,137.6,12197344,0,TSLA
2013/11/15,136.85,137.95,134.35,135.45,9885349,0,TSLA
2013/11/18,135.27,135.45,119.61,121.58,23102019,0,TSLA
2013/11/19,119.22,129,119.22,126.09,19803316,0,TSLA
2013/11/20,126.08,127.45,119.06,121.11,13840027,0,TSLA
2013/11/21,122.89,124.79,120.25,122.1,11896323,0,TSLA
2013/11/22,121.58,122.75,117.93,121.38,11100202,0,TSLA
2013/11/25,124.5,125.84,120.3,120.84,10269583,0,TSLA
2013/11/26,119.38,122.72,116.1,120.5,13876600,0,TSLA
2013/11/27,121.31,126.95,119.52,126.94,12351585,0,TSLA
2013/11/29,129.77,130.59,126.98,127.28,9716219,0,TSLA
2013/12/2,126.35,128.55,123.93,124.17,7735175,0,TSLA
2013/12/3,132.68,144.94,131.59,144.7,25652319,0,TSLA
2013/12/4,144.32,144.43,137.13,138.95,13136925,0,TSLA
2013/12/5,140.14,143.35,139.5,140.48,9285611,0,TSLA
2013/12/6,141.51,142.49,136.3,137.36,7905100,0,TSLA
2013/12/9,137,141.7,134.21,141.6,9050592,0,TSLA
2013/12/10,140.05,145.87,139.86,142.19,10735120,0,TSLA
2013/12/11,141.88,143.05,139.49,139.65,7132691,0,TSLA
2013/12/12,139.8,148.24,138.53,147.47,10760862,0,TSLA
2013/12/13,148.05,151.8,147.32,147.65,10597604,0,TSLA
2013/12/16,148.5,150.43,146.1,147.94,6669377,0,TSLA
2013/12/17,146.9,154.63,146.32,152.46,10481691,0,TSLA
2013/12/18,152.24,154.9,145.95,147.98,11572546,0,TSLA
2013/12/19,146.9,147,139.1,140.72,12747406,0,TSLA
2013/12/20,141.58,144.35,141.58,143.24,7416288,0,TSLA
2013/12/23,144.85,146.24,142.6,143.55,5356321,0,TSLA
2013/12/24,150,154.97,149.82,151.41,9941485,0,TSLA
2013/12/26,155.04,158,154.29,155.5,7126710,0,TSLA
2013/12/27,155.3,155.5,150.8,151.12,5464678,0,TSLA
2013/12/30,151.12,154.81,150.75,152.44,4467563,0,TSLA
2013/12/31,152.32,153.2,148.66,150.43,4263838,0,TSLA
2014/1/2,149.8,152.48,146.55,150.1,6193413,0,TSLA
2014/1/3,150,152.19,148.6,149.56,4696630,0,TSLA
2014/1/6,150,150.4,145.24,147,5365544,0,TSLA
2014/1/7,147.62,150.4,145.25,149.36,5036021,0,TSLA
2014/1/8,148.85,153.7,148.76,151.28,6165081,0,TSLA
2014/1/9,152.5,153.43,146.85,147.53,5384155,0,TSLA
2014/1/10,148.46,148.9,142.25,145.72,7449364,0,TSLA
2014/1/13,145.78,147,137.82,139.34,6317607,0,TSLA
2014/1/14,140.51,162,136.67,161.27,27789131,0,TSLA
2014/1/15,168.45,172.23,162.1,164.13,20472959,0,TSLA
2014/1/16,162.5,172.7,162.4,170.97,11972723,0,TSLA
2014/1/17,170.19,173.2,167.95,170.01,9211202,0,TSLA
2014/1/21,171.24,177.29,170.81,176.68,9739925,0,TSLA
2014/1/22,177.81,180.32,174.76,178.56,7030302,0,TSLA
2014/1/23,177.23,182.38,173.42,181.5,7887989,0,TSLA
2014/1/24,178,180.48,173.53,174.6,7699860,0,TSLA
2014/1/27,175.16,177.92,164.71,169.62,8730116,0,TSLA
2014/1/28,171.5,178.98,171,178.38,6110167,0,TSLA
2014/1/29,175.3,179.09,173.13,175.23,5952736,0,TSLA
2014/1/30,178,184.78,177.01,182.84,8569494,0,TSLA
2014/1/31,178.85,186,178.51,181.41,6509964,0,TSLA
2014/2/3,182.89,184.88,175.16,177.11,6774618,0,TSLA
2014/2/4,180.76,181.6,176.2,178.73,4687864,0,TSLA
2014/2/5,178.36,180.59,169.36,174.42,7272428,0,TSLA
2014/2/6,176.15,180.11,176,178.38,5844548,0,TSLA
2014/2/7,181.25,186.63,179.6,186.53,8961249,0,TSLA
2014/2/10,189.34,199.3,189.32,196.56,12981696,0,TSLA
2014/2/11,198.97,202.2,192.7,196.62,10713680,0,TSLA
2014/2/12,195.78,198.27,194.32,195.32,5177996,0,TSLA
2014/2/13,193.34,202.72,193.25,199.63,8128190,0,TSLA
2014/2/14,198.1,201.88,197,198.23,6171720,0,TSLA
2014/2/18,205.24,206,201.36,203.7,9346524,0,TSLA
2014/2/19,203.7,203.7,193.41,193.64,16314376,0,TSLA
2014/2/20,215.01,215.21,206.27,209.97,18013258,0,TSLA
2014/2/21,211.34,213.98,209.19,209.6,7827154,0,TSLA
2014/2/24,208.76,218.36,208.32,217.65,8299862,0,TSLA
2014/2/25,230,259.2,228.45,248,32749141,0,TSLA
2014/2/26,258.58,265,247.5,253,24719248,0,TSLA
2014/2/27,261.11,261.9,248.33,252.54,17958741,0,TSLA
2014/2/28,249.6,252.68,242.55,244.81,14605746,0,TSLA
2014/3/3,237.26,251.65,234.99,250.56,13098203,0,TSLA
2014/3/4,258.48,260,252.83,254.84,8756370,0,TSLA
2014/3/5,256.72,256.99,251.8,252.66,5939333,0,TSLA
2014/3/6,254.14,257.5,249.45,252.94,7367594,0,TSLA
2014/3/7,253.45,254.85,244.41,246.21,7815821,0,TSLA
2014/3/10,242.7,243,236.06,238.84,7745749,0,TSLA
2014/3/11,236.5,244.6,232.43,234.41,8836348,0,TSLA
2014/3/12,231.5,247.5,231.11,241.49,9763912,0,TSLA
2014/3/13,243.79,244.19,234,237.79,6236325,0,TSLA
2014/3/14,235.29,236.94,228.32,230.97,8289518,0,TSLA
2014/3/17,234.95,237.93,230.5,233.98,5912591,0,TSLA
2014/3/18,236.95,241.5,235.02,240.04,6242351,0,TSLA
2014/3/19,241.39,241.55,233.51,235.84,5068487,0,TSLA
2014/3/20,236.16,239.25,233.36,234.91,3817905,0,TSLA
2014/3/21,236.02,236.2,227.5,228.89,8227312,0,TSLA
2014/3/24,229.9,229.9,210.27,220.17,11332947,0,TSLA
2014/3/25,224.14,227.05,217.9,220.44,7865373,0,TSLA
2014/3/26,221.94,222.6,211.35,212.96,6907300,0,TSLA
2014/3/27,212.37,213.6,203,207.32,9505308,0,TSLA
2014/3/28,212.9,216.72,210.27,212.37,9684763,0,TSLA
2014/3/31,216.5,216.75,206.39,208.45,8375897,0,TSLA
2014/4/1,209,218.16,208.58,216.97,7364915,0,TSLA
2014/4/2,220,230.89,218.05,230.29,10762713,0,TSLA
2014/4/3,230.3,235.73,222,225.4,10921080,0,TSLA
2014/4/4,226.49,228.27,211.25,212.23,11335611,0,TSLA
2014/4/7,205.81,216.2,203.51,207.52,9841678,0,TSLA
2014/4/8,210.18,216.49,206.42,215.46,6887148,0,TSLA
2014/4/9,216.76,218.45,210.89,216.93,5152368,0,TSLA
2014/4/10,216.82,217.5,203.79,204.19,7208117,0,TSLA
2014/4/11,200.74,207,198.6,203.78,9068589,0,TSLA
2014/4/14,207.94,208.44,194.41,198.09,7692903,0,TSLA
2014/4/15,199.09,199.29,184.32,193.91,13664396,0,TSLA
2014/4/16,196.85,199.99,190.82,199.11,7204197,0,TSLA
2014/4/17,199.61,202.29,194.08,198.12,5928259,0,TSLA
2014/4/21,197.08,206.2,194,204.38,5263903,0,TSLA
2014/4/22,206.25,219.33,205.01,218.64,9805662,0,TSLA
2014/4/23,216.25,216.74,207,207.99,7290336,0,TSLA
2014/4/24,210.81,212.8,203.2,207.86,5502813,0,TSLA
2014/4/25,202,206.7,197.65,199.85,6993232,0,TSLA
2014/4/28,200,203.79,190.5,198.51,7036551,0,TSLA
2014/4/29,198.21,207.15,195.53,206.92,5780374,0,TSLA
2014/4/30,203.79,208.16,201.28,207.89,4441353,0,TSLA
2014/5/1,207.18,214.02,205.69,207.73,5442977,0,TSLA
2014/5/2,208.51,211.36,206.52,210.91,4089467,0,TSLA
2014/5/5,209.48,217.69,208.52,216.61,5149239,0,TSLA
2014/5/6,216.6,218.66,206.85,207.28,5633016,0,TSLA
2014/5/7,209.64,210.2,197.25,201.35,10129172,0,TSLA
2014/5/8,182,194.4,178,178.59,20046132,0,TSLA
2014/5/9,179.86,183.4,177.22,182.26,8492032,0,TSLA
2014/5/12,183.87,187.19,179.88,184.67,7002342,0,TSLA
2014/5/13,183.76,191.34,183,190.16,7093762,0,TSLA
2014/5/14,188.95,193.48,187.1,190.62,5411450,0,TSLA
2014/5/15,189.98,192.66,185.3,188.59,6045418,0,TSLA
2014/5/16,188.95,192.04,187.72,191.56,4487774,0,TSLA
2014/5/19,190.72,196.89,190,196.09,4569594,0,TSLA
2014/5/20,196.93,199.33,193.07,195.3,5550191,0,TSLA
2014/5/21,196.18,199.87,194.79,199.45,5286994,0,TSLA
2014/5/22,200.35,206.88,199.56,204.88,6214591,0,TSLA
2014/5/23,204.4,207.76,202.5,207.3,4009426,0,TSLA
2014/5/27,208.52,213.87,207.7,211.56,5345373,0,TSLA
2014/5/28,210,212.77,205.26,210.24,5495383,0,TSLA
2014/5/29,210.57,212.49,207.72,210.24,3692851,0,TSLA
2014/5/30,210.6,214.8,207.02,207.77,5585096,0,TSLA
2014/6/2,207.33,209.35,201.67,204.7,4665475,0,TSLA
2014/6/3,203.49,208,202.59,204.94,3865509,0,TSLA
2014/6/4,204.35,206.26,200.4,203.99,3433843,0,TSLA
2014/6/5,204.47,209.2,204.05,206.9,4057350,0,TSLA
2014/6/6,209.75,210.81,207.18,208.17,3074497,0,TSLA
2014/6/9,207.95,209.99,204.2,205.31,2797244,0,TSLA
2014/6/10,204.43,206.97,201.55,202.3,3522300,0,TSLA
2014/6/11,201.5,205,199.25,204.47,3978180,0,TSLA
2014/6/12,205.1,209.88,202.71,203.52,5993979,0,TSLA
2014/6/13,204.5,206.79,201.58,206.42,3545324,0,TSLA
2014/6/16,206.76,225.49,206.26,224.61,13239209,0,TSLA
2014/6/17,224,235.54,222.85,231.67,13301422,0,TSLA
2014/6/18,231.5,231.71,226.12,227.12,6944037,0,TSLA
2014/6/19,228.88,235.31,227,227.79,8797395,0,TSLA
2014/6/20,228.52,231.29,226.2,229.59,4906472,0,TSLA
2014/6/23,229.51,238.99,228.22,237.22,7796231,0,TSLA
2014/6/24,238.66,241.88,231.63,232.5,8079243,0,TSLA
2014/6/25,233.05,237.55,230.24,236.89,5801846,0,TSLA
2014/6/26,237.17,240.4,234.21,235.6,5121843,0,TSLA
2014/6/27,234.69,240,234.5,239.06,5637421,0,TSLA
2014/6/30,239.55,244.49,239,240.06,4831291,0,TSLA
2014/7/1,242.46,243.44,238.7,239.72,4340128,0,TSLA
2014/7/2,240.66,242.33,227.07,229.43,8035000,0,TSLA
2014/7/3,231.44,231.9,224,229.25,5166716,0,TSLA
2014/7/7,227.5,229.78,220.4,222.66,5897694,0,TSLA
2014/7/8,218.65,220.96,214.27,219.07,7841502,0,TSLA
2014/7/9,221.27,224.22,219.21,223.06,4117212,0,TSLA
2014/7/10,217.18,222.22,216.04,219.46,4864542,0,TSLA
2014/7/11,220.61,221.6,217.6,218.13,3305747,0,TSLA
2014/7/14,219.99,228.79,215.45,226.7,7206545,0,TSLA
2014/7/15,226.84,227.65,218.1,219.58,5726064,0,TSLA
2014/7/16,221.92,224.8,216.82,217.16,4047671,0,TSLA
2014/7/17,216.16,220.55,213.6,215.4,4649760,0,TSLA
2014/7/18,215.95,221.21,215.93,220.02,4258376,0,TSLA
2014/7/21,217.25,223.21,216.72,220.54,3824868,0,TSLA
2014/7/22,222.19,223.3,219.11,219.58,2730401,0,TSLA
2014/7/23,220.01,224.75,219.43,222.49,3087517,0,TSLA
2014/7/24,223.25,225.1,220.8,223.54,3246682,0,TSLA
2014/7/25,222.72,226.97,221.75,223.57,3090136,0,TSLA
2014/7/28,224.25,232,221.4,224.82,6514856,0,TSLA
2014/7/29,226.61,228.3,224.86,225.01,3384687,0,TSLA
2014/7/30,221.76,229.6,221.04,228.92,4924943,0,TSLA
2014/7/31,229.26,231.4,221.5,223.3,7718864,0,TSLA
2014/8/1,226.02,237.5,226,233.27,11896312,0,TSLA
2014/8/4,234.38,240.5,233.27,238.52,5964318,0,TSLA
2014/8/5,237.31,242.99,235.69,238.49,5385394,0,TSLA
2014/8/6,238.9,251.42,238.58,248.93,9238110,0,TSLA
2014/8/7,250.12,256.69,249.12,252.39,7469091,0,TSLA
2014/8/8,251.16,251.76,246.5,248.13,5097742,0,TSLA
2014/8/11,255.14,263.74,255,259.32,8096395,0,TSLA
2014/8/12,258.08,260.3,254.58,259.96,6384343,0,TSLA
2014/8/13,262.01,265.64,259.61,260.31,6923841,0,TSLA
2014/8/14,262.49,263,256.5,261.38,4124822,0,TSLA
2014/8/15,261.48,262.09,258.5,262.01,3862040,0,TSLA
2014/8/18,263.25,267.26,259.75,259.94,5845045,0,TSLA
2014/8/19,258.87,259.33,251.62,256.76,5339441,0,TSLA
2014/8/20,254.67,258.74,253,255.71,3020975,0,TSLA
2014/8/21,256.52,258.8,253.26,254.34,2917881,0,TSLA
2014/8/22,254.54,256.95,252.61,256.78,2836116,0,TSLA
2014/8/25,258.19,263.68,258.19,262.55,4316612,0,TSLA
2014/8/26,264.98,265.5,261.66,261.74,3821689,0,TSLA
2014/8/27,263.5,264.24,260.29,263.25,2988243,0,TSLA
2014/8/28,261.89,264.48,261.64,263.86,2847795,0,TSLA
2014/8/29,268.7,272,267.51,269.7,6450933,0,TSLA
2014/9/2,275.5,284.89,274.3,284.12,9837877,0,TSLA
2014/9/3,287.67,288,280.1,281.19,6776476,0,TSLA
2014/9/4,284.1,291.42,280.4,286.04,8336181,0,TSLA
2014/9/5,282.5,282.9,272.51,277.39,11172960,0,TSLA
2014/9/8,277.99,284.88,277.52,282.11,5503257,0,TSLA
2014/9/9,282.99,285.49,277,278.48,4566607,0,TSLA
2014/9/10,279.5,281.41,273.66,281.1,3783298,0,TSLA
2014/9/11,280.46,284.79,278.63,280.31,3766514,0,TSLA
2014/9/12,280.77,282.39,277,279.2,3326702,0,TSLA
2014/9/15,274.37,274.4,249.13,253.86,16462666,0,TSLA
2014/9/16,255.15,262.46,252.42,260.74,8301533,0,TSLA
2014/9/17,262.61,264.7,259.5,261.38,5179248,0,TSLA
2014/9/18,263.37,265.6,262.32,263.82,3695295,0,TSLA
2014/9/19,257.99,261.43,255.27,259.32,6811091,0,TSLA
2014/9/22,255,256.02,244.71,250.03,8220530,0,TSLA
2014/9/23,245.22,253.8,245,250.41,5659586,0,TSLA
2014/9/24,251.12,252.84,247.04,252.14,3751422,0,TSLA
2014/9/25,252.52,254.96,246.1,246.95,4841166,0,TSLA
2014/9/26,248.25,249.73,246.07,246.6,3797706,0,TSLA
2014/9/29,244,248.64,241.38,245.26,4853799,0,TSLA
2014/9/30,246.92,247.65,240.12,242.68,4246852,0,TSLA
2014/10/1,242.2,242.66,235.65,240.24,5944624,0,TSLA
2014/10/2,250.2,252.79,245.36,251.42,8999601,0,TSLA
2014/10/3,253.1,256.5,251.03,255.21,5407349,0,TSLA
2014/10/6,259.13,262.49,257.8,260.62,7716440,0,TSLA
2014/10/7,258.53,261.46,255.73,259.57,4487025,0,TSLA
2014/10/8,260.1,262.88,252.64,259.28,5059361,0,TSLA
2014/10/9,262.25,265.54,254.4,257.01,7354414,0,TSLA
2014/10/10,244.64,245.89,235.2,236.91,12890700,0,TSLA
2014/10/13,238.57,238.96,221,224.59,11271995,0,TSLA
2014/10/14,228.25,232.47,223,227.06,7108069,0,TSLA
2014/10/15,220,230.99,217.32,229.7,9149317,0,TSLA
2014/10/16,219.72,229.92,219.1,226.35,5402281,0,TSLA
2014/10/17,233.38,234.77,226.55,227.48,10551252,0,TSLA
2014/10/20,226.72,232.4,225.51,230.47,3497790,0,TSLA
2014/10/21,234.28,235.39,230.8,235.34,4125337,0,TSLA
2014/10/22,233.19,237.39,230.56,231.1,4120286,0,TSLA
2014/10/23,234.65,236.28,232,235.29,3494532,0,TSLA
2014/10/24,236.27,237.8,231.2,235.24,3464095,0,TSLA
2014/10/27,234.25,234.61,220.31,221.67,9553270,0,TSLA
2014/10/28,229.6,244.6,228.25,242.77,10516245,0,TSLA
2014/10/29,241.2,241.5,235.64,238.1,4967639,0,TSLA
2014/10/30,238.14,240.5,235.06,238.66,3228321,0,TSLA
2014/10/31,242.51,243.12,238.75,241.7,3775327,0,TSLA
2014/11/3,243,247.56,241.32,242.59,4204811,0,TSLA
2014/11/4,240.49,242.35,236.53,238.93,3680397,0,TSLA
2014/11/5,241,241.36,230.53,230.97,8991482,0,TSLA
2014/11/6,234.72,246.69,228.5,241.22,15348559,0,TSLA
2014/11/7,242.19,242.84,237.2,240.2,5159550,0,TSLA
2014/11/10,239.11,242.88,236.8,241.93,4575961,0,TSLA
2014/11/11,242.55,251.82,242,251.08,7951559,0,TSLA
2014/11/12,249.72,252.34,245.58,249.1,5868808,0,TSLA
2014/11/13,250.62,255.75,250.25,251.7,6233778,0,TSLA
2014/11/14,250,258.85,248.5,258.68,6098847,0,TSLA
2014/11/17,257.49,259,252.02,253.98,4024178,0,TSLA
2014/11/18,255.86,259.99,255.51,257.7,4473070,0,TSLA
2014/11/19,250.35,251.88,245.6,247.74,7914901,0,TSLA
2014/11/20,248,250.93,246,248.71,3586796,0,TSLA
2014/11/21,252.21,252.78,242.17,242.78,7481836,0,TSLA
2014/11/24,245.2,247.6,240.64,246.72,4787832,0,TSLA
2014/11/25,247.35,249.72,246.09,248.09,3156210,0,TSLA
2014/11/26,248.34,249,246.6,248.44,1981459,0,TSLA
2014/11/28,245.35,246.69,242.52,244.52,2119688,0,TSLA
2014/12/1,241.16,242.47,229.01,231.64,8617984,0,TSLA
2014/12/2,234.33,234.88,228,231.43,5884948,0,TSLA
2014/12/3,226.04,229.72,225.5,229.3,5304525,0,TSLA
2014/12/4,228.92,230.9,227.81,228.28,3872336,0,TSLA
2014/12/5,228.67,229.39,222.26,223.71,6062811,0,TSLA
2014/12/8,221.21,224.86,212.34,214.36,9224167,0,TSLA
2014/12/9,209.48,217.73,204.27,216.89,9428797,0,TSLA
2014/12/10,214.13,216.77,207.7,209.84,7310273,0,TSLA
2014/12/11,210.53,215.43,208.23,208.88,6693472,0,TSLA
2014/12/12,204.82,211.68,204.5,207,7171525,0,TSLA
